logTimestamp,numYears,graphType,task,questionKey,correct,duration,y1,v1,y2,v2,y3,v3,y4,v4,query
1491610000000,3,horizon,Task1,t1q1,TRUE,8876,2010,662.9415,2014,813.4358,2016,680.3934,,,/?user=7ae615a4-0691-022b-90e6-8612802c18c9&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=8876&selected=2014&v1=662.9415&y1=2010&v2=813.4358&y2=2014&v3=680.3934&y3=2016
1491610000000,3,merged,Task2,t2q1,TRUE,23285,2010,904.8389,2014,324.1816,2016,345.8799,,,/?user=c0e6615c-5008-334d-0f23-d82fcaf3af0d&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=13285&selected=2010&v1=904.8389&y1=2010&v2=324.1816&y2=2014&v3=345.8799&y3=2016
1491610000000,3,multiple,Task2,t2q1,TRUE,8931,2010,662.9415,2014,707.8143,2016,106.963,,,/?user=c0e6615c-5008-334d-0f23-d82fcaf3af0d&graphType=multiple&task=Task2&questionKey=t2q1&correct=false&duration=8931&selected=2010&v1=662.9415&y1=2010&v2=707.8143&y2=2014&v3=106.963&y3=2016
1491610000000,3,horizon,Task2,t2q1,TRUE,16715,2010,904.8389,2014,324.1816,2016,345.8799,,,/?user=c0e6615c-5008-334d-0f23-d82fcaf3af0d&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=14715&selected=2010&v1=904.8389&y1=2010&v2=324.1816&y2=2014&v3=345.8799&y3=2016
1491610000000,4,merged,Task1,t1q1,TRUE,19224,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=ca204d80-1e0a-7aec-a2fe-cbce9f59b12b&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=9224&selected=2014&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,4,multiple,Task1,t1q1,TRUE,19673,2010,177.0094,2012,180.4983,2014,171.5998,2016,345.8799,/?user=ca204d80-1e0a-7aec-a2fe-cbce9f59b12b&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=9673&selected=2016&v1=177.0094&y1=2010&v2=180.4983&y2=2012&v3=171.5998&y3=2014&v4=345.8799&y4=2016
1491610000000,4,horizon,Task1,t1q1,TRUE,12138,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=ca204d80-1e0a-7aec-a2fe-cbce9f59b12b&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=12138&selected=2014&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,4,merged,Task2,t2q1,FALSE,19540,2010,662.9415,2012,843.2372,2014,101.1799,2016,939.1761,/?user=f3074d07-25c4-2b8b-0909-66614ddce237&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=9540&selected=2016&v1=662.9415&y1=2010&v2=843.2372&y2=2012&v3=101.1799&y3=2014&v4=939.1761&y4=2016
1491610000000,4,multiple,Task2,t2q1,TRUE,23118,2010,662.9415,2012,843.2372,2014,101.1799,2016,939.1761,/?user=f3074d07-25c4-2b8b-0909-66614ddce237&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=23118&selected=2016&v1=662.9415&y1=2010&v2=843.2372&y2=2012&v3=101.1799&y3=2014&v4=939.1761&y4=2016
1491610000000,4,horizon,Task2,t2q1,FALSE,20801,2010,904.8389,2012,323.4251,2014,171.5998,2016,707.8143,/?user=f3074d07-25c4-2b8b-0909-66614ddce237&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=20801&selected=2010&v1=904.8389&y1=2010&v2=323.4251&y2=2012&v3=171.5998&y3=2014&v4=707.8143&y4=2016
1491610000000,2,merged,Task1,t1q1,TRUE,7466,2010,177.0094,2016,345.8799,,,,,/?user=17dc34d2-e910-2b27-4de5-f7efc2b86dc0&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=7466&selected=2016&v1=177.0094&y1=2010&v2=345.8799&y2=2016
1491610000000,2,multiple,Task1,t1q1,TRUE,9673,2010,662.9415,2016,680.3934,,,,,/?user=17dc34d2-e910-2b27-4de5-f7efc2b86dc0&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=9673&selected=2016&v1=662.9415&y1=2010&v2=680.3934&y2=2016
1491610000000,2,horizon,Task1,t1q1,TRUE,20836,,,,,,,,,/?user=17dc34d2-e910-2b27-4de5-f7efc2b86dc0&graphType=horizon&task=Task1&questionKey=t1q1&correct=false&duration=20836&selected=2010
1491610000000,2,merged,Task2,t2q1,TRUE,9582,,,,,,,,,/?user=52bc3c7f-f9be-624a-2c4c-14289e6825b8&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=5582&selected=2010
1491610000000,2,multiple,Task2,t2q1,TRUE,5286,,,,,,,,,/?user=52bc3c7f-f9be-624a-2c4c-14289e6825b8&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=5286&selected=2010
1491610000000,2,horizon,Task2,t2q1,FALSE,10046,,,,,,,,,/?user=52bc3c7f-f9be-624a-2c4c-14289e6825b8&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=10046&selected=2010
1491610000000,3,merged,Task1,t1q1,TRUE,18547,2010,662.9415,2014,813.4358,2016,680.3934,,,/?user=7f85c866-c5f0-f786-5b8e-baa58b4001c0&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=8547&selected=2014&v1=662.9415&y1=2010&v2=813.4358&y2=2014&v3=680.3934&y3=2016
1491610000000,3,multiple,Task1,t1q1,TRUE,15866,2010,662.9415,2014,813.4358,2016,680.3934,,,/?user=7f85c866-c5f0-f786-5b8e-baa58b4001c0&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=10866&selected=2014&v1=662.9415&y1=2010&v2=813.4358&y2=2014&v3=680.3934&y3=2016
1491610000000,3,horizon,Task1,t1q1,TRUE,23063,2010,177.0094,2014,171.5998,2016,345.8799,,,/?user=7f85c866-c5f0-f786-5b8e-baa58b4001c0&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=23063&selected=2016&v1=177.0094&y1=2010&v2=171.5998&y2=2014&v3=345.8799&y3=2016
1491610000000,3,merged,Task2,t2q1,FALSE,16190,2010,904.8389,2014,324.1816,2016,345.8799,,,/?user=a58f3179-69ea-33e5-828e-f1ffb66c2332&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=6190&selected=2010&v1=904.8389&y1=2010&v2=324.1816&y2=2014&v3=345.8799&y3=2016
1491610000000,3,multiple,Task2,t2q1,TRUE,19844,2010,662.9415,2014,707.8143,2016,106.963,,,/?user=a58f3179-69ea-33e5-828e-f1ffb66c2332&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=19844&selected=2014&v1=662.9415&y1=2010&v2=707.8143&y2=2014&v3=106.963&y3=2016
1491610000000,3,horizon,Task2,t2q1,TRUE,17173,2010,904.8389,2014,324.1816,2016,345.8799,,,/?user=a58f3179-69ea-33e5-828e-f1ffb66c2332&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=13173&selected=2010&v1=904.8389&y1=2010&v2=324.1816&y2=2014&v3=345.8799&y3=2016
1491610000000,4,merged,Task1,t1q1,TRUE,17103,2010,109.1617,2012,98.78642,2014,101.1799,2016,106.963,/?user=873eec98-ecb9-7154-aaad-7dc0562a9b1c&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=17103&selected=2010&v1=109.1617&y1=2010&v2=98.78642&y2=2012&v3=101.1799&y3=2014&v4=106.963&y4=2016
1491610000000,4,multiple,Task1,t1q1,TRUE,15214,2010,177.0094,2012,180.4983,2014,171.5998,2016,345.8799,/?user=873eec98-ecb9-7154-aaad-7dc0562a9b1c&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=10214&selected=2016&v1=177.0094&y1=2010&v2=180.4983&y2=2012&v3=171.5998&y3=2014&v4=345.8799&y4=2016
1491610000000,4,horizon,Task1,t1q1,TRUE,14850,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=873eec98-ecb9-7154-aaad-7dc0562a9b1c&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=14850&selected=2014&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,4,merged,Task2,t2q1,TRUE,19621,2010,662.9415,2012,843.2372,2014,101.1799,2016,939.1761,/?user=1f6e7dd0-95c4-3321-a579-f09dcccd6e94&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=9621&selected=2016&v1=662.9415&y1=2010&v2=843.2372&y2=2012&v3=101.1799&y3=2014&v4=939.1761&y4=2016
1491610000000,4,multiple,Task2,t2q1,TRUE,17380,2010,662.9415,2012,843.2372,2014,101.1799,2016,939.1761,/?user=1f6e7dd0-95c4-3321-a579-f09dcccd6e94&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=17380&selected=2016&v1=662.9415&y1=2010&v2=843.2372&y2=2012&v3=101.1799&y3=2014&v4=939.1761&y4=2016
1491610000000,4,horizon,Task2,t2q1,TRUE,12363,2010,662.9415,2012,843.2372,2014,101.1799,2016,831.967,/?user=1f6e7dd0-95c4-3321-a579-f09dcccd6e94&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=12363&selected=2012&v1=662.9415&y1=2010&v2=843.2372&y2=2012&v3=101.1799&y3=2014&v4=831.967&y4=2016
1491610000000,2,merged,Task1,t1q1,TRUE,7740,2010,662.9415,2016,680.3934,,,,,/?user=40858037-f690-4c6e-936a-c540b34692d6&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=7740&selected=2016&v1=662.9415&y1=2010&v2=680.3934&y2=2016
1491610000000,2,multiple,Task1,t1q1,TRUE,21948,2010,662.9415,2016,680.3934,,,,,/?user=40858037-f690-4c6e-936a-c540b34692d6&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=21948&selected=2016&v1=662.9415&y1=2010&v2=680.3934&y2=2016
1491610000000,2,horizon,Task1,t1q1,TRUE,14737,,,,,,,,,/?user=40858037-f690-4c6e-936a-c540b34692d6&graphType=horizon&task=Task1&questionKey=t1q1&correct=false&duration=14737&selected=2016
1491610000000,2,merged,Task2,t2q1,TRUE,10529,,,,,,,,,/?user=7e41aa16-9c7b-0b44-a306-ab666de07de5&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=10529&selected=2010
1491610000000,2,multiple,Task2,t2q1,TRUE,8245,,,,,,,,,/?user=7e41aa16-9c7b-0b44-a306-ab666de07de5&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=8245&selected=2010
1491610000000,2,horizon,Task2,t2q1,TRUE,8437,,,,,,,,,/?user=7e41aa16-9c7b-0b44-a306-ab666de07de5&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=8437&selected=2010
1491610000000,3,merged,Task1,t1q1,TRUE,7231,2010,662.9415,2014,813.4358,2016,680.3934,,,/?user=02604903-74c8-cd26-d850-79eb66cd149d&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=7231&selected=2014&v1=662.9415&y1=2010&v2=813.4358&y2=2014&v3=680.3934&y3=2016
1491610000000,3,multiple,Task1,t1q1,TRUE,19572,2010,662.9415,2014,813.4358,2016,680.3934,,,/?user=02604903-74c8-cd26-d850-79eb66cd149d&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=9572&selected=2014&v1=662.9415&y1=2010&v2=813.4358&y2=2014&v3=680.3934&y3=2016
1491610000000,3,horizon,Task1,t1q1,TRUE,13691,2010,177.0094,2014,171.5998,2016,345.8799,,,/?user=02604903-74c8-cd26-d850-79eb66cd149d&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=13691&selected=2016&v1=177.0094&y1=2010&v2=171.5998&y2=2014&v3=345.8799&y3=2016
1491610000000,3,merged,Task2,t2q1,TRUE,20090,2010,904.8389,2014,324.1816,2016,345.8799,,,/?user=68921ec6-994c-41b5-bb77-4ee2dfdfde43&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=10090&selected=2010&v1=904.8389&y1=2010&v2=324.1816&y2=2014&v3=345.8799&y3=2016
1491610000000,3,multiple,Task2,t2q1,TRUE,19228,2010,904.8389,2014,324.1816,2016,345.8799,,,/?user=68921ec6-994c-41b5-bb77-4ee2dfdfde43&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=13228&selected=2010&v1=904.8389&y1=2010&v2=324.1816&y2=2014&v3=345.8799&y3=2016
1491610000000,3,horizon,Task2,t2q1,FALSE,18617,2010,662.9415,2014,707.8143,2016,106.963,,,/?user=68921ec6-994c-41b5-bb77-4ee2dfdfde43&graphType=horizon&task=Task2&questionKey=t2q1&correct=false&duration=8617&selected=2010&v1=662.9415&y1=2010&v2=707.8143&y2=2014&v3=106.963&y3=2016
1491610000000,4,merged,Task1,t1q1,TRUE,18445,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=dc030b66-490a-d4a0-c4ba-d4b7c067e394&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=8445&selected=2014&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,4,multiple,Task1,t1q1,TRUE,14248,2010,177.0094,2012,180.4983,2014,171.5998,2016,345.8799,/?user=dc030b66-490a-d4a0-c4ba-d4b7c067e394&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=10248&selected=2016&v1=177.0094&y1=2010&v2=180.4983&y2=2012&v3=171.5998&y3=2014&v4=345.8799&y4=2016
1491610000000,4,horizon,Task1,t1q1,TRUE,19215,2010,177.0094,2012,180.4983,2014,171.5998,2016,345.8799,/?user=dc030b66-490a-d4a0-c4ba-d4b7c067e394&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=19215&selected=2016&v1=177.0094&y1=2010&v2=180.4983&y2=2012&v3=171.5998&y3=2014&v4=345.8799&y4=2016
